"Field_StreamConfigWarn","Your selected streaming service supports this setting but may require configuration on the service's website.","선택하신 스트리밍 서비스는 이 설정을 지원하나 서비스 웹사이트에서 구성이 필요할 수 있습니다.","選択したストリーミングサービスはこの設定をサポートしていますが、サービスのWebサイトで設定が必要な場合があります。","所選串流服務支援此設定，但可能須在服務網站上設置。","虽然你选择的流式处理服务支持该设置，但可能需要在服务网站上的配置。","Le service de streaming que vous avez sélectionné prend ce paramétrage en charge, mais une configuration pourrait être requise sur le site web du service.","Il tuo servizio d streaming selezionato supporta queste impostazioni, tuttavia potrebbe essere necessaria effettuare una configurazione sul sito Web del servizio.","Der gewählte Streaming-Dienst unterstützt diese Einstellung, benötigt unter Umständen aber eine Konfiguration auf der Website des Dienstes.","El servicio de transmisión seleccionado es compatible con esta configuración, pero puede que necesites configurarlo en la página web del servicio.","Выбранная трансляционная служба поддерживает такое разрешение, но, возможно, его придётся настроить на сайте службы.","Seu serviço de transmissão selecionado suporta esta definição, mas pode exigir configurações na página do serviço.","خدمة البث المحددة من قبلك تدعم هذا الإعداد، لكنها قد تتطلب تكوين خاص على الموقع الإلكتروني للخدمة.","","","","","","","","","","","","",""
"Action_DoNotShowAgain","Do not show again","다시 보지 않기","再び表示しない","不再顯示","不再显示","Ne pas afficher à nouveau","Non visualizzare più questo messaggio","Nicht wieder zeigen","No volver a mostrar","Больше не показывать","Não exibir novamente","لا تعرض هذا ثانية","","","","","","","","","","","","",""
"AlreadySelected","in use","사용 중","使用中","使用中","使用中","en cours d'utilisation","in uso","in Verwendung","usándose","используется","em uso","قيد الاستخدام","","","","","","","","","","","","",""
"Field_AudioSummary","Change your global audio recording options","글로벌 오디오 녹화 옵션 변경","グローバル音声録音のオプションを変更する","更改您的全域錄音選項","更改你的全局音频录制选项","Modifiez vos options d'enregistrement audio générales","Modifica le tue impostazioni globali di registrazione audio","Deine globalen Audio-Aufnahmeeinstellungen ändern","Cambia tus opciones de grabación de audio globales","Смените глобальные настройки записи звука","Mude suas opções globais de gravação de áudio","تغيير خيارات تسجيل الصوت العمومية","","","","","","","","","","","","",""
"StreamingService_Facebook","Facebook Live","Facebook 라이브","Facebookライブ","Facebook 直播","Facebook直播","Facebook Live","Facebook Live","Facebook Live","Facebook Live","Facebook Live","Facebook Live","خدمة Facebook Live","","","","","","","","","","","","",""
"StreamingService_Mixer","Mixer","Mixer","Mixer","Mixer","Mixer","Mixer","Mixer","Mixer","Mixer","Mixer","Mixer","تطبيق Mixer","","","","","","","","","","","","",""
"StreamingService_Twitter","Periscope","Periscope","Periscope","Periscope","Periscope","Periscope","Periscope","Periscope","Periscope","Periscope","Periscope","تطبيق Periscope","","","","","","","","","","","","",""
"StreamingService_YouTube","YouTube Live","YouTube 라이브","YouTubeライブ","YouTube 直播","YouTube直播","YouTube Live","YouTube Live","YouTube Live","YouTube Live","YouTube Live","YouTube Live","خدمة YouTube Live","","","","","","","","","","","","",""
"Warning_WildKeyActive","Changing input device settings may invalidate your WildKey™ static color and chromakey settings","입력 장치 설정을 변경하면 WildKey™ 고정 색상과 크로마키 설정이 무효화될 수 있습니다.","入力デバイスの設定を変更すると、WildKey™の静的色とクロマキーの設定が無効になることがあります","更改輸入裝置設定可能會令 WildKey™ 靜態顏色和色度鍵設定無效","更改输入设备设置可能会使你的WildKey™静态颜色和色度键失效","La modification des paramètres de l'appareil d'entrée pourrait invalider vos paramètres WildKey™ de couleur statique et d'incrustation couleurs","Modificare le impostazioni del dispositivo d'ingresso potrebbe annullare le tue impostazioni WildKey™ relative a colore statico e chromakey","Das Ändern der Eingabegerät-Einstellungen kann die Einstellungen für WildKey™ statische Farbe und Chromakey ungültig machen.","Si cambias la configuración del dispositivo de entrada podrías invalidar la configuración de croma y color estático de WildKey™","Смена настроек устройства ввода может обнулить настройки статического цвета WildKey™ и хромакея","Mudar as configurações do dispositivo de entrada por invalidar suas configurações de cor estática e chroma key do WildKey™.","يمكن أن يتسبب تغيير إعدادات جهاز الإدخال في إبطال إعدادات مفتاح الكروما واللون الثبات لـ WildKey™ الخاص بك","","","","","","","","","","","","",""
"Warning_x86Build","MixCast is built for 32 bit (x86) platform but 64 bit (x64) is required - this build of MixCast may not work correctly","MixCast는 32비트(x86) 플랫폼으로 설계되었으나 64비트(x64)가 필요합니다. 이 MixCast 빌드가 올바로 작동하지 않을 수 있습니다.","MixCastは32ビット(x86)プラットフォーム向けに構築されていますが、64ビット(x64)が必要です。MixCastのこのビルドは正しく動作しない可能性があります","MixCast 為 32 位元 (x86) 平台而設，但需要 64 位元 (x64) 運行 - 此版本的 MixCast 可能無法正常運作","虽然MixCast是为32位(x86)平台开发，但需要64位(x64)操作系统-此版MixCast可能无法正常运转","MixCast est conçu pour les plateformes 32 bits (x86) mais une architecture 64 bits (x64) est requise - il est possible que cette version de MixCast ne fonctionne pas correctement","Pur essendo stato realizzato per piattaforma a 32 bit (x86), MixCast richiede un sistema a 64 bit (x64) - questa build di MixCast potrebbe non funzionare correttamente","Dieses Build von MixCast ist für 32 Bit (x86) Plattformen, aber 64 Bit (x64) wird benötigt - dieses Build von MixCast funktioniert möglicherweise nicht korrekt.","MixCast ha sido creado para plataformas de 32 bits (x86), pero necesitas 64 bits (x64). Esta versión de MixCast puede que no funcione correctamente.","Служба MixCast рассчитана на 32-битные (x86) платформы, но требуется 64-битная (x64). Данная версия MixCast может работать с ошибками","MixCast é feito para plataformas 32 bits (x86), mas 64 bits (x64) é necessário - esta versão do MixCast pode não funcionar corretamente.","MixCast تم إعداده لأنظمة 32 bit (x86) لكن أنظمة 64 bit (x64) مطلوبة - هذا النظام من برنامج MixCast قد لا يعمل بصورة صحيحة","","","","","","","","","","","","",""
"Tray_ConfigureMixCast","Configure MixCast","MixCast 구성","MixCastの設定","設置 MixCast","配置MixCast","Configurer MixCast","Configura MixCast","MixCast konfigurieren","Configurar MixCast","Настроить MixCast","Configurar MixCast","تكوين برنامج MixCast","","","","","","","","","","","","",""
"Tray_QuitMixCast","Quit MixCast","MixCast 나가기","MixCastを閉じる","離開 MixCast","退出MixCast","Quitter MixCast","Esci da MixCast","MixCast beenden","Salir de MixCast","Выйти из MixCast","Sair do MixCast","الخروج من برنامج MixCast","","","","","","","","","","","","",""
"Field_IRVisualizationKey","Adjust the slider below to minimize areas of pure white or black.","순수한 흰색 또는 검은 색 영역을 최소화하려면 아래 슬라이더를 조정하십시오.","下のスライダを調整して、純粋な白または黒の領域を最小限に抑えます","調整位於下方的滾軸，減少純白和純黑的區域","调整下方的滚动条，减少纯白与纯黑的区域","Ajustez le curseur ci-dessous pour minimiser les zones de blanc pur ou noir","Regola il cursore in basso per ridurre al minimo le aree di bianco puro o nero","Passen Sie den Schieberegler unten an, um Bereiche in reinem Weiß oder Schwarz zu minimieren","Ajuste el control deslizante a continuación para minimizar las áreas de blanco puro o negro","Отрегулируйте слайдер ниже, чтобы свести к минимуму области чисто белого или черного","Ajuste o controle deslizante abaixo para minimizar áreas de branco ou preto puro","اضبط شريط التمرير أدناه لتقليل المساحات من الأبيض النقي أو الأسود","","","","","","","","","","","","",""
"Field_QuickSetupHMDStep","Please complete quick setup in your HMD","당신의 HMD에 빠른 설정을 완료하십시오","あなたのHMDで迅速なセットアップを完了してください","請填寫快速設置在HMD","请填写快速设置在HMD","S'il vous plaît compléter une installation rapide dans votre HMD","Si prega di compilare una rapida messa in HMD","Bitte füllen Sie eine schnelle Inbetriebnahme in Ihrem HMD","Por favor completar una configuración rápida en su HMD","Заполните, пожалуйста, быструю установку в вашем HMD","Por favor, complete a instalação rápida em sua HMD","يرجى إكمال الإعداد السريع في HMD الخاص بك","","","","","","","","","","","","",""
"Tray_LearnMore","Learn about MixCast","MixCast에 대해 알아보기","MixCastについて学びます","了解MixCast","了解MixCast","En savoir plus sur MixCast","Ulteriori informazioni MixCast","Erfahren Sie mehr über MixCast","Aprender sobre MixCast","Подробнее о MixCast","Saiba mais sobre MixCast","تعرف على MixCast","","","","","","","","","","","","",""
"Tray_CompatibleTitles","View Compatible Titles","지원 제목보기","互換性のあるタイトルを見ます","查看兼容標題","查看兼容标题","Voir les titres compatibles","Visualizza titoli compatibili","Kompatible Titel","Ver Títulos compatibles","Просмотр Compatible в заголовках","Ver títulos compatíveis","عرض العناوين المدعم","","","","","","","","","","","","",""
"AboutScreen_Documentation","Documentation","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"AboutScreen_Community","Community","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"AboutScreen_Support","Support","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"Tooltip_AboutMixCast","About MixCast","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"Tooltip_ConfigurationData","MixCast Configuration","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"Tooltip_TargetApplication","Target Application","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"QR_SessionDuration","This session has been running for:","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"Field_FullScreen","Fullscreen","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"QR_ToolTip","Scan me with your phone's camera to view captured content for this session.","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"QR_CapturedImages","Screenshots Captured","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"QR_CapturedVideos","Videos Captured","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","NOT_LOCALIZED","","","","","","","","","","","","",""
"Action_FreeLicense","Free License","무료 면허","無料ライセンス","免費許可證","免费许可证","License gratuite","Licenza gratuita","Freie Lizenz","Licencia gratuita","бесплатная лицензия","Licença gratuita","رخصة مجانية","","","","","","","","","","","","",""
"Warning_QuadrantModeSteam","Quadrant mode compositing is not available in MixCast Free.","Quadrant 모드 합성은 무료 라이센스와 함께 사용할 수 없습니다.","Quadrantモードの合成は、無料のライセンスでは利用できません。","使用免費許可證無法使用象限模式合成。","使用免费许可证无法使用象限模式合成。","La composition en mode quadrant n'est pas disponible avec une licence gratuite.","Il compositing in modalità quadrante non è disponibile con una licenza gratuita.","Quadrant Mode Compositing ist nicht mit einer freien Lizenz verfügbar.","La composición en modo cuadrante no está disponible con una licencia gratuita.","Квадрантный режим компоновки недоступен с бесплатной лицензией.","A composição no modo Quadrante não está disponível com uma licença gratuita.","تركيب وضع رباعي غير متوفر بترخيص مجاني.","","","","","","","","","","","","",""
"Action_AddCameraWarningSteam","Multiple cameras are not available in MixCast Free.","무료 라이센스로 여러 대의 카메라를 사용할 수 없습니다.","無料のライセンスで複数のカメラを利用することはできません。","免費許可證不提供多台攝像機。","免费许可证不提供多台摄像机。","Plusieurs caméras ne sont pas disponibles avec une licence gratuite.","Più fotocamere non sono disponibili con una licenza gratuita.","Mehrere Kameras sind mit einer kostenlosen Lizenz nicht verfügbar.","Varias cámaras no están disponibles con una licencia gratuita.","Несколько камер недоступны с бесплатной лицензией.","Várias câmeras não estão disponíveis com uma licença gratuita.","لا تتوفر كاميرات متعددة مع رخصة مجانية.","","","","","","","","","","","","",""
"Action_GetFree","Get it free","공짜로 얻다","それを無料で入手する","免費獲取","免费获取","Obtenir gratuitement","Ottienilo gratis","Kostenlos bekommen","Consíguelo gratis","бери задаром","Pegue de graça","احصل عليه مجانا","","","","","","","","","","","","",""
"Field_LicenseWaiting","Validating","확인 중","検証中","證實","证实","Validation","Convalida","Validierung","Validando","Пользователи","Validando","التحقق من صحة","","","","","","","","","","","","",""
"LicenseType_None","None","없음","なし","沒有","没有","Rien","Niente","Nichts","Nada","Ничего","Nada","لا شيئ","","","","","","","","","","","","",""
"Button_ToggleMediaLinkWindow_Off","Show Media Link Overlay","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ToggleMediaLinkWindow_On","Hide Media Link Overlay","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ShowSystemWindow","Show System Window","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_HideSystemWindow","Hide System Window","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ManageLicense","Manage License","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_SendDiagnostics","Send Diagnostics","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_LearnMore","Learn More","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ConfigurationOpen","Configuring MixCast...","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ImportSettings","Import Settings","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ExportSettings","Export Settings","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ResetData","Reset Data","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ToggleTrackingControls_NotShowing","Show Tracking Controls","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ToggleTrackingControls_Showing","Hide Tracking Controls","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ApplyRecommendedOrientation","Apply Recommended Orientation","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ResetOrientation","Reset Orientation","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ToggleInVR_NotShowing","Show Tracking Controls","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_ToggleInVR_Showing","Hide Tracking Controls","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Callout_InstallCorrupted_Desc","Your MixCast installation is corrupted, please reinstall from our website!","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Callout_InstallCorrupted_Title","ERROR","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Button_Reinstall","Reinstall MixCast","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Callout_LicenseRequired_Title","NEXT STEP","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Callout_LicenseRequired_Desc","MixCast must be registered before use, please enter your license key now","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Callout_NoConfiguration_Title","NEXT STEP","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Callout_NoConfiguration_Desc","There is some information that needs to be set before using MixCast in an experience, please configure MixCast now","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Callout_WaitingForExp_Title","WAITING","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Callout_WaitingForExp_Desc","Launch a compatible experience!","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"StreamSettingsLocalOverridesGlobal","The above settings changes will override the General Streaming Settings shown below, for this Camera only.","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"StreamSettingsGlobalOverridesLocal","The above settings for this camera will be overridden by the General Streaming Settings shown below.","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","NOT LOCALIZED","","","","","","","","","","","","",""
"Warning_SplitScreenSteam","Split screen is not available in MixCast Free.","무료 라이센스로 분할 화면을 사용할 수 없습니다.","スプリット画面は無料のライセンスで利用できません。","免費許可證不提供分屏。","免费许可证不提供分屏。","L'écran partagé n'est pas disponible avec une licence gratuite.","Lo schermo diviso non è disponibile con una licenza gratuita.","Der geteilte Bildschirm ist nicht mit einer kostenlosen Lizenz verfügbar.","La pantalla dividida no está disponible con una licencia gratuita.","Сплит-экран недоступен с бесплатной лицензией.","A tela dividida não está disponível com uma licença gratuita.","لا تتوفر شاشة التقسيم مع ترخيص مجاني.","","","","","","","","","","","","","""KEY","english","korean","japanese","tchinese","schinese"
"Alert_Experimental","This feature is experimental!","이 기능은 실험입니다!","この機能は実験的なものです！","這個功能是實驗性的！","这个功能是实验性的！"
"Alert_DemoMode","DEMO VERSION: MixCast VR isn't enabled in other applications and settings aren't saved","DEMO 버전 : MixCast VR은 다른 응용 프로그램에서 사용할 수 없습니다 및 설정이 저장되지 않습니다","DEMO VERSION：MixCast VRは、他のアプリケーションで有効になっていないと設定が保存されません","演示版本：MixCast在其他應用程序中未啟用，設置不保存","演示版本：MixCast在其他应用程序中未启用，设置不保存"
"Action_Apply","Apply","대다","適用します","應用","应用"
"Field_MixCastVersion","v{0}","V {0}","V {0}","v{0}","v{0}"
"Action_StartQuickCalib","Quick Setup","빠른 설치","クイックセットアップ","快速設置","快速设置"
"Action_ModifyPosition","Modify Position","위치 수정","位置を変更します","修改位置","修改位置"
"Action_ModifyRotation","Modify Rotation","회전 수정","ローテーションを変更します。","修改旋轉","修改旋转"
"Action_ConfirmSetup","Confirm","확인","確かめます","確認","确认"
"Action_ProceedSetup","Increase Precision","정밀을 증가","精度を上げます","提高精度","提高精度"
"Title_DeviceSettings","Input Device","입력 장치","入力装置","輸入設備","输入设备"
"Field_Identifier","Device Name","장치 이름","装置名","設備名稱","设备名称"
"Field_FieldOfView","Vertical Field of View (deg)","뷰의 수직 필드 (DEG)","垂直視野（度）","垂直視場（度）","垂直视场（度）"
"Field_ReqResolution","Input Resolution","입력 해상도","入力分解能","輸入分辨率","输入分辨率"
"Tooltip_FoVNotSet","Camera-specific Field of View must be defined. Value should be between 10-180 degrees.","보기의 카메라 특정 필드를 정의해야합니다. 값은 10-180도 사이 여야합니다.","ビューのカメラ固有のフィールドを定義する必要があります。値は、10から180度の間でなければなりません。","必須定義相機特定的視野。 價值應在10-180度之間。","必须定义相机特定的视野。 价值应在10-180度之间。"
"Title_OutputSettings","Compositing","합성","コンポジット","合成","合成"
"Field_OutputResolution","Output Resolution","","","",""
"Field_OutputFramerate","Target Framerate (fps)","","","",""
"Tooltip_OutputScreenAdaptive","Dimension adjusts with screen aspect","","","",""
"Field_OutputMode","Display Mode","디스플레이 모드","ディスプレイモード","顯示模式","显示模式"
"Tooltip_BufferedMode","Support for transparency in the foreground is reduced in this mode and output may vary between experiences","전경의 투명성에 대한 지원은이 모드에서 감소되고 출력은 경험에 따라 다를 수 있습니다","前景の透明度をサポートするには、このモードでは低減され、出力は経験の間で変動し得ます","在這種模式下，對前景的透明度的支持被減少，輸出可能因經驗而異","在这种模式下，对前景的透明度的支持减少，输出可能会有所不同"
"Tooltip_QuadrantMode","Support for transparency in the foreground is reduced in this mode and output may vary between experiences","전경의 투명성에 대한 지원은이 모드에서 감소되고 출력은 경험에 따라 다를 수 있습니다","前景の透明度をサポートするには、このモードでは低減され、出力は経験の間で変動し得ます","在這種模式下，對前景的透明度的支持被減少，輸出可能因經驗而異","在这种模式下，对前景的透明度的支持减少，输出可能会有所不同"
"Field_GameDelay","Game Delay (ms)","게임 지연 (밀리 초)","ゲームの遅延（ミリ秒）","遊戲延遲（毫秒）","游戏延迟（毫秒）"
"Tooltip_BufferTimeRange","Delay must be between 1-5000 ms","지연 1-5000 MS 사이 여야합니다","遅延は1〜5000ミリ秒の間でなければなりません","延遲時間必須在1-5000毫秒之間","延迟时间必须在1-5000毫秒之间"
"Tooltip_BufferTimeLow","Low latency devices may be better utilized with Immediate mode","낮은 대기 시간이 장치는 더 나은 즉시 모드로 사용될 수있다","低遅延デバイスは、より良い即時モードで利用することができます","低延遲設備可以更好地用於立即模式","低延迟设备可以更好地用于立即模式"
"Title_PlayerMenu","Subject","","","",""
"Field_PlayerCropActive","Crop feed to Subject","","","",""
"Header_CropPadding","Crop Padding (m)","","","",""
"Field_CropPaddingHead","Head","","","",""
"Field_CropPaddingHands","Hands","","","",""
"Field_CropPaddingBase","Feet","","","",""
"Field_IsolationMode","Isolation Mode","격리 모드","分離モード","隔離模式","隔离模式"
"Field_Chromakey","Chromakeying","Chromakeying","クロマキー","色度鍵控","色度键控"
